ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60629,48,11/28/2021,12/04/2021,245,19644,219,17562.8,7180,225932,6419,201995.5,0.0,0.1,0,288,0.0,257.5,111850,60629-2021-48,POINT (-87.711565 41.777061)
60629,50,12/12/2021,12/18/2021,500,20371,447,18212.8,7461,240226,6670,214775.1,0.1,0.1,3,294,2.7,262.9,111850,60629-2021-50,POINT (-87.711565 41.777061)
60629,51,12/19/2021,12/25/2021,1054,21425,942,19155.1,6514,246740,5824,220599,0.2,0.1,5,299,4.5,267.3,111850,60629-2021-51,POINT (-87.711565 41.777061)
60629,13,03/27/2022,04/02/2022,23,27931,21,24971.8,6153,355537,5501,317869.5,0.0,0.1,0,340,0.0,304.0,111850,60629-2022-13,POINT (-87.711565 41.777061)
60629,14,04/03/2022,04/09/2022,28,27959,25,24996.9,5762,361299,5152,323021,0.0,0.1,0,340,0.0,304.0,111850,60629-2022-14,POINT (-87.711565 41.777061)
60629,16,04/17/2022,04/23/2022,71,28061,64,25088.1,5860,368465,5239,329427.8,0.0,0.1,0,340,0.0,304.0,111850,60629-2022-16,POINT (-87.711565 41.777061)
60629,17,04/24/2022,04/30/2022,107,28168,96,25183.7,5552,374017,4964,334391.6,0.0,0.1,1,341,0.9,304.9,111850,60629-2022-17,POINT (-87.711565 41.777061)
60629,18,05/01/2022,05/07/2022,146,28314,130,25314.3,6811,380828,6089,340481,0.0,0.1,1,342,0.9,305.8,111850,60629-2022-18,POINT (-87.711565 41.777061)
60629,19,05/08/2022,05/14/2022,224,28538,200,25514.5,6549,387377,5855,346336.2,0.0,0.1,0,342,0.0,305.8,111850,60629-2022-19,POINT (-87.711565 41.777061)
60629,20,05/15/2022,05/21/2022,215,28753,192,25706.8,6181,393558,5526,351862.3,0.0,0.1,0,342,0.0,305.8,111850,60629-2022-20,POINT (-87.711565 41.777061)
60629,21,05/22/2022,05/28/2022,222,28975,198,25905.2,6006,399564,5370,357232,0.0,0.1,0,342,0.0,305.8,111850,60629-2022-21,POINT (-87.711565 41.777061)
60629,22,05/29/2022,06/04/2022,220,29195,197,26101.9,5593,405157,5000,362232.5,0.0,0.1,0,342,0.0,305.8,111850,60629-2022-22,POINT (-87.711565 41.777061)
60629,23,06/05/2022,06/11/2022,178,29373,159,26261.1,5138,410295,4594,366826.1,0.0,0.1,0,342,0.0,305.8,111850,60629-2022-23,POINT (-87.711565 41.777061)
60629,24,06/12/2022,06/18/2022,123,29496,110,26371,1424,411719,1273,368099.2,0.1,0.1,1,343,0.9,306.7,111850,60629-2022-24,POINT (-87.711565 41.777061)
60629,25,06/19/2022,06/25/2022,169,29665,151,26522.1,1282,413001,1146,369245.4,0.1,0.1,0,343,0.0,306.7,111850,60629-2022-25,POINT (-87.711565 41.777061)
60629,3,01/16/2022,01/22/2022,543,27213,486,24329.9,8757,284457,7829,254320.1,0.1,0.1,7,323,6.3,288.8,111850,60629-2022-3,POINT (-87.711565 41.777061)
60629,30,07/24/2022,07/30/2022,232,30718,207,27463.6,1685,420314,1506,375783.6,0.2,0.1,0,344,0.0,307.6,111850,60629-2022-30,POINT (-87.711565 41.777061)
60638,14,03/29/2020,04/04/2020,50,96,85,163.3,213,428,362,727.9,0.2,0.2,1,1,1.7,1.7,58797,60638-2020-14,POINT (-87.771902 41.787032)
60629,6,02/07/2021,02/13/2021,94,15751,84,14082.3,1733,96771,1549,86518.6,0.1,0.2,3,230,2.7,205.6,111850,60629-2021-6,POINT (-87.711565 41.777061)
60629,26,06/26/2022,07/02/2022,191,29856,171,26692.9,1249,414250,1117,370362.1,0.2,0.1,0,343,0.0,306.7,111850,60629-2022-26,POINT (-87.711565 41.777061)
60629,7,02/14/2021,02/20/2021,98,15849,88,14169.9,1594,98365,1425,87943.7,0.1,0.2,4,234,3.6,209.2,111850,60629-2021-7,POINT (-87.711565 41.777061)
60629,27,07/03/2022,07/09/2022,165,30021,148,26840.4,1195,415445,1068,371430.5,0.2,0.1,0,343,0.0,306.7,111850,60629-2022-27,POINT (-87.711565 41.777061)
60629,28,07/10/2022,07/16/2022,213,30234,190,27030.8,1590,417035,1422,372852,0.2,0.1,0,343,0.0,306.7,111850,60629-2022-28,POINT (-87.711565 41.777061)
60629,29,07/17/2022,07/23/2022,252,30486,225,27256.1,1594,418629,1425,374277.2,0.2,0.1,1,344,0.9,307.6,111850,60629-2022-29,POINT (-87.711565 41.777061)
60629,31,07/31/2022,08/06/2022,225,30943,201,27664.7,1369,421683,1224,377007.6,0.2,0.1,1,345,0.9,308.4,111850,60629-2022-31,POINT (-87.711565 41.777061)
60629,32,08/07/2022,08/13/2022,191,31134,171,27835.5,1450,423133,1296,378304,0.2,0.1,1,346,0.9,309.3,111850,60629-2022-32,POINT (-87.711565 41.777061)
60632,18,04/26/2020,05/02/2020,589,1507,647,1655.3,1166,3064,1281,3365.6,0.5,0.5,12,28,13.2,30.8,91039,60632-2020-18,POINT (-87.711251 41.810038)
60632,19,05/03/2020,05/09/2020,478,1985,525,2180.4,1231,4295,1352,4717.8,0.4,0.4,13,41,14.3,45.0,91039,60632-2020-19,POINT (-87.711251 41.810038)
60632,20,05/10/2020,05/16/2020,446,2431,490,2670.3,1329,5624,1460,6177.6,0.3,0.4,10,51,11.0,56.0,91039,60632-2020-20,POINT (-87.711251 41.810038)
60632,21,05/17/2020,05/23/2020,350,2781,384,3054.7,1422,7046,1562,7739.5,0.3,0.4,9,60,9.9,65.9,91039,60632-2020-21,POINT (-87.711251 41.810038)
60632,23,05/31/2020,06/06/2020,111,3077,122,3379.9,769,9000,845,9885.9,0.2,0.3,10,78,11.0,85.7,91039,60632-2020-23,POINT (-87.711251 41.810038)
60632,25,06/14/2020,06/20/2020,68,3237,75,3555.6,779,10835,856,11901.5,0.1,0.3,2,87,2.2,95.6,91039,60632-2020-25,POINT (-87.711251 41.810038)
60632,26,06/21/2020,06/27/2020,54,3291,59,3614.9,915,11750,1005,12906.6,0.1,0.3,2,89,2.2,97.8,91039,60632-2020-26,POINT (-87.711251 41.810038)
